hour,price_usd_mwh,charge_mw,discharge_mw,soc_mwh
2896,53.63,0.0,1.0,3.8275
2897,42.65,0.0,1.0,2.7491
2898,31.75,0.0,0.0,1.6708
2899,56.12,0.0,1.0,1.6708
2900,32.99,0.0,0.0,0.5925
2901,22.9,1.0,0.0,0.5925
2902,50.22,0.0,1.0,1.5198
2903,27.79,0.0,0.0,0.4415
2904,23.6,1.0,0.0,0.4415
2905,26.06,1.0,0.0,1.3689
2906,36.64,0.0,1.0,2.2962
2907,24.46,1.0,0.0,1.2179
2908,16.54,1.0,0.0,2.1453
2909,32.95,0.0,0.0,3.0726
2910,25.43,1.0,0.0,3.0726
2911,63.86,0.0,1.0,4.0
2912,34.62,0.0,0.72,2.9217
2913,15.74,1.0,0.0,2.1453
2914,-1.68,1.0,0.0,3.0726
2915,58.79,0.0,1.0,4.0
2916,47.96,0.0,1.0,2.9217
2917,51.97,0.0,1.0,1.8433
2918,20.72,1.0,0.0,0.765
2919,46.35,0.0,1.0,1.6924
2920,29.65,1.0,0.0,0.6141
2921,45.0,0.0,1.0,1.5414
2922,27.58,1.0,0.0,0.4631
2923,33.84,0.0,0.0,1.3904
2924,31.76,0.8262,0.0,1.3904
2925,51.45,0.0,1.0,2.1567
2926,46.62,0.0,1.0,1.0783
2927,37.04,0.0,0.0,0.0
2928,17.02,1.0,0.0,0.0
2929,23.1,1.0,0.0,0.9274
2930,18.97,1.0,0.0,1.8547
2931,33.02,0.0,0.0,2.7821
2932,38.11,0.0,1.0,2.7821
2933,39.53,0.0,1.0,1.7038
2934,23.2,1.0,0.0,0.6254
2935,12.68,1.0,0.0,1.5528
2936,18.71,1.0,0.0,2.4802
2937,56.76,0.0,1.0,3.4075
2938,28.3,0.8017,0.0,2.3292
2939,22.95,1.0,0.0,3.0726
2940,49.23,0.0,1.0,4.0
2941,42.75,0.0,0.72,2.9217
2942,29.94,1.0,0.0,2.1453
2943,30.48,1.0,0.0,3.0726
2944,36.55,0.0,0.0,4.0
2945,45.17,0.0,0.0,4.0
2946,75.58,0.0,1.0,4.0
2947,49.29,0.0,0.7094,2.9217
2948,52.03,0.0,1.0,2.1567
2949,56.72,0.0,1.0,1.0783
2950,23.46,1.0,0.0,0.0
2951,43.91,0.0,0.86,0.9274
2952,24.7,1.0,0.0,0.0
2953,10.71,1.0,0.0,0.9274
2954,11.73,1.0,0.0,1.8547
2955,17.1,1.0,0.0,2.7821
2956,30.47,0.0,0.0,3.7094
2957,28.5,0.0,0.0,3.7094
2958,32.33,0.0,0.0,3.7094
2959,65.65,0.0,1.0,3.7094
2960,-6.8,1.0,0.0,2.6311
2961,34.28,0.0,0.3106,3.5585
2962,36.33,0.0,1.0,3.2236
2963,23.13,1.0,0.0,2.1453
2964,28.06,0.0,0.0,3.0726
2965,15.73,1.0,0.0,3.0726
2966,48.76,0.0,1.0,4.0
2967,26.68,1.0,0.0,2.9217
2968,78.16,0.0,1.0,3.849
2969,41.36,0.0,0.5694,2.7707
2970,62.05,0.0,1.0,2.1567
2971,41.85,0.0,1.0,1.0783
2972,40.04,0.0,0.0,0.0
2973,30.79,0.0,0.0,0.0
2974,36.93,0.0,0.0,0.0
2975,37.79,0.0,0.0,0.0
2976,20.87,1.0,0.0,0.0
2977,24.8,1.0,0.0,0.9274
2978,20.01,1.0,0.0,1.8547
2979,54.78,0.0,1.0,2.7821
2980,24.59,1.0,0.0,1.7038
2981,47.17,0.0,1.0,2.6311
2982,28.39,1.0,0.0,1.5528
2983,36.42,0.0,0.0,2.4802
2984,22.0,1.0,0.0,2.4802
2985,29.68,0.6389,0.0,3.4075
2986,35.26,0.0,0.0,4.0
2987,52.29,0.0,1.0,4.0
2988,30.12,1.0,0.0,2.9217
2989,44.82,0.0,1.0,3.849
2990,37.36,0.0,0.0,2.7707
2991,60.05,0.0,1.0,2.7707
2992,37.71,0.0,0.0,1.6924
2993,96.86,0.0,1.0,1.6924
2994,36.64,0.0,0.0,0.6141
2995,32.7,1.0,0.0,0.6141
2996,26.58,1.0,0.0,1.5414
2997,85.67,0.0,1.0,2.4688
2998,47.33,0.0,1.0,1.3904
2999,30.17,1.0,0.0,0.3121
3000,42.65,0.0,1.0,1.2395
3001,33.05,0.989,0.0,0.1612
3002,49.44,0.0,1.0,1.0783
3003,14.29,1.0,0.0,0.0
3004,23.19,1.0,0.0,0.9274
3005,23.43,1.0,0.0,1.8547
3006,15.28,1.0,0.0,2.7821
3007,48.35,0.0,1.0,3.7094
3008,31.87,0.0,0.0,2.6311
3009,45.09,0.0,1.0,2.6311
3010,75.03,0.0,1.0,1.5528
3011,26.61,1.0,0.0,0.4745
3012,24.12,1.0,0.0,1.4018
3013,28.87,0.3023,0.0,2.3292
3014,42.3,0.0,1.0,2.6096
3015,27.94,1.0,0.0,1.5312
3016,30.96,0.0,0.0,2.4586
3017,60.93,0.0,1.0,2.4586
3018,49.72,0.0,1.0,1.3803
3019,20.97,1.0,0.0,0.3019
3020,26.51,1.0,0.0,1.2293
3021,64.27,0.0,1.0,2.1567
3022,41.01,0.0,1.0,1.0783
3023,26.05,1.0,0.0,0.0
3024,26.03,1.0,0.0,0.9274
3025,26.18,0.3133,0.0,1.8547
3026,32.24,0.0,0.0,2.1453
3027,15.32,1.0,0.0,2.1453
3028,19.02,1.0,0.0,3.0726
3029,30.4,0.0,0.0,4.0
3030,29.53,0.0,0.0,4.0
3031,40.88,0.0,1.0,4.0
3032,22.85,1.0,0.0,2.9217
3033,39.56,0.0,1.0,3.849
3034,48.28,0.0,1.0,2.7707
3035,35.81,0.0,0.0,1.6924
3036,29.43,0.4884,0.0,1.6924
3037,26.87,1.0,0.0,2.1453
3038,22.43,1.0,0.0,3.0726
3039,33.33,0.0,0.0,4.0
3040,60.2,0.0,1.0,4.0
3041,40.49,0.0,0.0,2.9217
3042,31.99,1.0,0.0,2.9217
3043,36.21,0.0,0.0,3.849
3044,43.81,0.0,1.0,3.849
3045,33.45,0.0,0.0,2.7707
3046,42.36,0.0,1.0,2.7707
3047,40.96,0.0,0.5694,1.6924
3048,37.84,0.0,0.0,1.0783
3049,43.03,0.0,1.0,1.0783
3050,35.42,0.0,0.0,0.0
3051,17.82,1.0,0.0,0.0
3052,18.67,1.0,0.0,0.9274
3053,26.99,0.0,0.0,1.8547
3054,26.19,0.3133,0.0,1.8547
3055,22.54,1.0,0.0,2.1453
3056,30.2,0.0,0.0,3.0726
3057,29.66,0.0,0.0,3.0726
3058,26.13,1.0,0.0,3.0726
3059,27.12,0.0,0.0,4.0
3060,42.48,0.0,0.86,4.0
3061,29.88,1.0,0.0,3.0726
3062,71.57,0.0,1.0,4.0
3063,36.39,0.0,0.0,2.9217
3064,35.1,0.5006,0.0,2.9217
3065,42.4,0.0,0.0,3.3859
3066,47.94,0.0,1.0,3.3859
3067,50.26,0.0,1.0,2.3076
3068,84.73,0.0,1.0,1.2293
3069,28.44,1.0,0.0,0.151
3070,48.43,0.0,1.0,1.0783
3071,36.8,0.0,0.0,0.0
3072,16.05,1.0,0.0,0.0
3073,34.35,0.0,0.0,0.9274
3074,39.08,0.0,0.86,0.9274
3075,18.37,1.0,0.0,0.0
3076,25.61,0.0,0.0,0.9274
3077,15.2,1.0,0.0,0.9274
3078,19.81,1.0,0.0,1.8547
3079,48.6,0.0,1.0,2.7821
3080,30.04,0.0,0.0,1.7038
3081,23.83,1.0,0.0,1.7038
3082,35.93,0.0,1.0,2.6311
3083,25.31,0.8017,0.0,1.5528
3084,23.92,1.0,0.0,2.2962
3085,36.21,0.0,1.0,3.2236
3086,20.13,1.0,0.0,2.1453
3087,25.05,1.0,0.0,3.0726
3088,41.14,0.0,0.2894,4.0
3089,59.64,0.0,1.0,3.6879
3090,67.8,0.0,1.0,2.6096
3091,34.3,0.0,0.0,1.5312
3092,57.05,0.0,1.0,1.5312
3093,29.15,1.0,0.0,0.4529
3094,68.15,0.0,1.0,1.3803
3095,23.08,1.0,0.0,0.3019
3096,44.41,0.0,1.0,1.2293
3097,20.91,1.0,0.0,0.151
3098,50.9,0.0,1.0,1.0783
3099,30.6,1.0,0.0,0.0
3100,18.06,1.0,0.0,0.9274
3101,23.24,1.0,0.0,1.8547
3102,40.58,0.0,0.3106,2.7821
3103,48.83,0.0,1.0,2.4472
3104,34.61,0.0,0.0,1.3689
3105,35.81,0.0,0.0,1.3689
3106,43.38,0.0,1.0,1.3689
3107,31.93,1.0,0.0,0.2906
3108,-7.42,1.0,0.0,1.2179
3109,21.1,1.0,0.0,2.1453
3110,32.92,1.0,0.0,3.0726
3111,52.8,0.0,0.7094,4.0
3112,68.85,0.0,1.0,3.235
3113,55.99,0.0,1.0,2.1567
3114,48.77,0.0,0.0,1.0783
3115,56.45,0.0,1.0,1.0783
3116,32.65,0.0,0.0,0.0
3117,36.47,0.0,0.0,0.0
3118,27.04,1.0,0.0,0.0
3119,22.25,1.0,0.0,0.9274
3120,31.46,0.0,0.0,1.8547
3121,28.17,0.0,0.0,1.8547
3122,32.11,0.0,0.0,1.8547
3123,30.22,0.0,0.0,1.8547
3124,28.15,0.8017,0.0,1.8547
3125,34.01,0.0,0.0,2.5982
3126,30.52,0.0,0.0,2.5982
3127,39.17,0.0,1.0,2.5982
3128,27.61,1.0,0.0,1.5198
3129,40.25,0.0,1.0,2.4472
3130,42.18,0.0,1.0,1.3689
3131,24.2,1.0,0.0,0.2906
3132,28.92,0.0,0.0,1.2179
3133,22.62,1.0,0.0,1.2179
3134,25.3,1.0,0.0,2.1453
3135,23.35,1.0,0.0,3.0726
3136,61.11,0.0,1.0,4.0
3137,62.09,0.0,1.0,2.9217
3138,53.41,0.0,0.5694,1.8433
3139,86.91,0.0,1.0,1.2293
3140,38.71,1.0,0.0,0.151
3141,111.57,0.0,1.0,1.0783
3142,33.43,0.0,0.0,0.0
3143,37.78,0.0,0.0,0.0
3144,24.44,1.0,0.0,0.0
3145,30.18,0.0,0.0,0.9274
3146,33.94,0.0,0.0,0.9274
3147,24.07,1.0,0.0,0.9274
3148,48.32,0.0,1.0,1.8547
3149,30.54,0.0,0.0,0.7764
3150,34.17,0.0,0.1706,0.7764
3151,-16.41,1.0,0.0,0.5925
3152,41.35,0.0,1.0,1.5198
3153,33.86,0.0,0.0,0.4415
3154,27.07,1.0,0.0,0.4415
3155,23.39,1.0,0.0,1.3689
3156,72.58,0.0,1.0,2.2962
3157,25.75,1.0,0.0,1.2179
3158,18.33,1.0,0.0,2.1453
3159,27.21,1.0,0.0,3.0726
3160,38.67,0.0,1.0,4.0
3161,51.95,0.0,1.0,2.9217
3162,-9.28,1.0,0.0,1.8433
3163,55.41,0.0,1.0,2.7707
3164,33.12,0.0,0.0,1.6924
3165,43.64,0.0,1.0,1.6924
3166,26.73,1.0,0.0,0.6141
3167,27.91,0.6512,0.0,1.5414
3168,20.44,1.0,0.0,2.1453
3169,17.54,1.0,0.0,3.0726
3170,36.89,0.0,1.0,4.0
3171,31.98,0.0,0.0,2.9217
3172,36.65,0.0,0.4294,2.9217
3173,28.58,1.0,0.0,2.4586
3174,40.93,0.0,1.0,3.3859
3175,18.42,1.0,0.0,2.3076
3176,48.48,0.0,1.0,3.235
3177,37.89,0.0,1.0,2.1567
3178,41.86,0.0,1.0,1.0783
3179,35.18,0.0,0.0,0.0
3180,20.24,1.0,0.0,0.0
3181,16.77,1.0,0.0,0.9274
3182,23.88,1.0,0.0,1.8547
3183,42.48,0.0,1.0,2.7821
3184,50.3,0.0,1.0,1.7038
3185,26.67,1.0,0.0,0.6254
3186,31.6,0.0,0.0,1.5528
3187,34.07,0.0,0.44,1.5528
3188,36.75,0.0,1.0,1.0783
3189,24.14,1.0,0.0,0.0
3190,22.16,1.0,0.0,0.9274
3191,26.1,0.3133,0.0,1.8547
3192,29.15,0.0,0.0,2.1453
3193,17.65,1.0,0.0,2.1453
3194,24.5,1.0,0.0,3.0726
3195,36.53,0.0,1.0,4.0
3196,16.57,1.0,0.0,2.9217
3197,26.31,0.1628,0.0,3.849
3198,44.8,0.0,1.0,4.0
3199,29.59,0.1628,0.0,2.9217
3200,29.43,1.0,0.0,3.0726
3201,53.7,0.0,1.0,4.0
3202,30.3,1.0,0.0,2.9217
3203,45.5,0.0,1.0,3.849
3204,33.34,0.3256,0.0,2.7707
3205,25.22,1.0,0.0,3.0726
3206,36.36,0.0,0.0,4.0
3207,39.13,0.0,0.0,4.0
3208,56.67,0.0,1.0,4.0
3209,35.66,0.0,0.0,2.9217
3210,45.36,0.0,1.0,2.9217
3211,43.1,0.0,0.0,1.8433
3212,53.47,0.0,1.0,1.8433
3213,27.25,1.0,0.0,0.765
3214,52.22,0.0,1.0,1.6924
3215,41.11,0.0,0.0,0.6141
3216,17.9,1.0,0.0,0.6141
3217,40.86,0.0,0.0,1.5414
3218,55.95,0.0,1.0,1.5414
3219,35.94,0.0,0.0,0.4631
3220,43.21,0.0,0.4294,0.4631
3221,29.25,0.0,0.0,0.0
3222,17.56,1.0,0.0,0.0
3223,18.03,1.0,0.0,0.9274
3224,39.47,0.0,1.0,1.8547
3225,29.15,0.4761,0.0,0.7764
3226,24.58,1.0,0.0,1.2179
3227,30.35,0.0,0.0,2.1453
3228,35.72,0.0,0.0,2.1453
3229,17.16,1.0,0.0,2.1453
3230,26.37,1.0,0.0,3.0726
3231,59.55,0.0,1.0,4.0
3232,27.31,1.0,0.0,2.9217
3233,58.79,0.0,1.0,3.849
3234,37.87,1.0,0.0,2.7707
3235,53.49,0.0,1.0,3.6981
3236,61.58,0.0,1.0,2.6197
3237,50.75,0.0,1.0,1.5414
3238,50.47,0.0,0.4294,0.4631
3239,23.42,1.0,0.0,0.0
3240,42.07,0.0,0.86,0.9274
3241,19.94,1.0,0.0,0.0
3242,28.14,0.3133,0.0,0.9274
3243,27.81,1.0,0.0,1.2179
3244,31.19,0.0,0.0,2.1453
3245,32.06,0.0,0.0,2.1453
3246,23.47,1.0,0.0,2.1453
3247,21.51,1.0,0.0,3.0726
3248,49.17,0.0,1.0,4.0
3249,38.42,0.0,0.0,2.9217
3250,50.8,0.0,1.0,2.9217
3251,30.65,1.0,0.0,1.8433
3252,17.67,1.0,0.0,2.7707
3253,40.17,0.0,1.0,3.6981
3254,27.2,1.0,0.0,2.6197
3255,39.71,0.0,1.0,3.5471
3256,31.84,1.0,0.0,2.4688
3257,77.38,0.0,1.0,3.3961
3258,33.14,0.0,0.0,2.3178
3259,39.41,0.0,0.0094,2.3178
3260,43.71,0.0,1.0,2.3076
3261,26.81,1.0,0.0,1.2293
3262,41.36,0.0,1.0,2.1567
3263,61.83,0.0,1.0,1.0783
3264,24.08,1.0,0.0,0.0
3265,30.97,0.0,0.0,0.9274
3266,9.85,1.0,0.0,0.9274
3267,25.15,0.3133,0.0,1.8547
3268,23.68,1.0,0.0,2.1453
3269,21.47,1.0,0.0,3.0726
3270,46.2,0.0,1.0,4.0
3271,30.89,0.0,0.0,2.9217
3272,34.18,0.0,1.0,2.9217
3273,31.66,0.0,0.44,1.8433
3274,17.43,1.0,0.0,1.3689
3275,21.03,1.0,0.0,2.2962
3276,40.61,0.0,1.0,3.2236
3277,13.74,1.0,0.0,2.1453
3278,23.77,1.0,0.0,3.0726
3279,30.75,0.0,0.0,4.0
3280,73.79,0.0,1.0,4.0
3281,57.16,0.0,1.0,2.9217
3282,37.19,0.0,0.0,1.8433
3283,70.28,0.0,1.0,1.8433
3284,32.61,0.5006,0.0,0.765
3285,56.15,0.0,1.0,1.2293
3286,22.99,1.0,0.0,0.151
3287,51.39,0.0,1.0,1.0783
3288,24.9,1.0,0.0,0.0
3289,18.89,1.0,0.0,0.9274
3290,23.99,1.0,0.0,1.8547
3291,28.21,0.0,0.0,2.7821
3292,22.3,1.0,0.0,2.7821
3293,34.85,0.0,0.5906,3.7094
3294,25.9,1.0,0.0,3.0726
3295,43.19,0.0,1.0,4.0
3296,42.61,0.0,0.72,2.9217
3297,35.5,0.0,0.0,2.1453
3298,29.33,1.0,0.0,2.1453
3299,33.08,1.0,0.0,3.0726
3300,35.3,0.0,0.0,4.0
3301,59.38,0.0,1.0,4.0
3302,43.34,0.0,0.0,2.9217
3303,49.95,0.0,0.0,2.9217
3304,118.59,0.0,1.0,2.9217
3305,52.52,0.0,0.7094,1.8433
3306,53.76,0.0,1.0,1.0783
3307,-15.0,1.0,0.0,0.0
3308,29.8,1.0,0.0,0.9274
3309,33.9,0.0,0.0,1.8547
3310,31.1,0.0,0.0,1.8547
3311,44.45,0.0,1.0,1.8547
3312,27.11,1.0,0.0,0.7764
3313,28.52,1.0,0.0,1.7038
3314,38.02,0.0,0.4506,2.6311
3315,34.76,0.0,0.0,2.1453
3316,25.15,1.0,0.0,2.1453
3317,22.79,1.0,0.0,3.0726
3318,47.44,0.0,1.0,4.0
3319,45.75,0.0,1.0,2.9217
3320,20.89,1.0,0.0,1.8433
3321,32.63,0.8262,0.0,2.7707
3322,36.41,0.0,0.0,3.5369
3323,41.36,0.0,1.0,3.5369
3324,40.19,0.0,1.0,2.4586
3325,31.99,1.0,0.0,1.3803
3326,38.44,0.0,0.0,2.3076
3327,36.44,0.0,0.0,2.3076
3328,31.9,1.0,0.0,2.3076
3329,40.17,0.0,1.0,3.235
3330,45.85,0.0,1.0,2.1567
3331,44.32,0.0,1.0,1.0783
3332,22.01,1.0,0.0,0.0
3333,34.58,0.0,0.0,0.9274
3334,38.01,0.0,0.86,0.9274
3335,32.23,0.0,0.0,0.0
3336,26.53,1.0,0.0,0.0
3337,32.36,0.0,0.0,0.9274
3338,17.88,1.0,0.0,0.9274
3339,14.59,1.0,0.0,1.8547
3340,23.66,1.0,0.0,2.7821
3341,37.8,0.0,0.16,3.7094
3342,57.78,0.0,1.0,3.5369
3343,46.06,0.0,1.0,2.4586
3344,22.0,1.0,0.0,1.3803
3345,33.69,0.0,0.0,2.3076
3346,37.73,0.0,0.0,2.3076
3347,33.64,0.0,0.0,2.3076
3348,35.44,0.0,0.0,2.3076
3349,21.1,1.0,0.0,2.3076
3350,32.16,0.0,0.0,3.235
3351,41.44,0.0,1.0,3.235
3352,54.13,0.0,1.0,2.1567
3353,33.33,0.0,0.0,1.0783
3354,40.52,0.0,1.0,1.0783
3355,17.48,1.0,0.0,0.0
3356,34.39,0.0,0.1706,0.9274
3357,33.21,0.0,0.0,0.7435
3358,26.18,1.0,0.0,0.7435
3359,37.84,0.0,1.0,1.6708
3360,28.48,0.0,0.0,0.5925
3361,-14.98,1.0,0.0,0.5925
3362,28.24,0.0,0.0,1.5198
3363,18.71,1.0,0.0,1.5198
3364,31.8,0.0,0.0,2.4472
3365,18.54,1.0,0.0,2.4472
3366,32.48,0.0,0.0,3.3746
3367,31.85,0.0,0.0,3.3746
3368,41.06,0.0,1.0,3.3746
3369,38.33,0.0,1.0,2.2962
3370,31.67,0.0,0.0,1.2179
3371,18.54,1.0,0.0,1.2179
3372,17.57,1.0,0.0,2.1453
3373,23.8,1.0,0.0,3.0726
3374,31.47,0.0,0.0,4.0
3375,29.03,0.0,0.0,4.0
3376,50.66,0.0,1.0,4.0
3377,40.23,0.0,0.0,2.9217
3378,32.75,1.0,0.0,2.9217
3379,41.02,0.0,0.5694,3.849
3380,46.44,0.0,1.0,3.235
3381,44.88,0.0,1.0,2.1567
3382,72.48,0.0,1.0,1.0783
3383,28.37,0.0,0.0,0.0
3384,28.42,0.0,0.0,0.0
3385,31.92,0.0,0.0,0.0
3386,26.08,0.0,0.0,0.0
3387,21.82,1.0,0.0,0.0
3388,15.66,1.0,0.0,0.9274
3389,24.38,0.3133,0.0,1.8547
3390,-15.99,1.0,0.0,2.1453
3391,19.29,1.0,0.0,3.0726
3392,28.07,0.0,0.0,4.0
3393,25.54,0.0,0.0,4.0
3394,42.65,0.0,1.0,4.0
3395,39.32,0.0,1.0,2.9217
3396,21.56,1.0,0.0,1.8433
3397,26.76,0.3256,0.0,2.7707
3398,16.54,1.0,0.0,3.0726
3399,30.33,0.0,0.0,4.0
3400,46.99,0.0,1.0,4.0
3401,59.45,0.0,1.0,2.9217
3402,35.91,0.0,0.4294,1.8433
3403,65.59,0.0,1.0,1.3803
3404,25.35,1.0,0.0,0.3019
3405,25.99,1.0,0.0,1.2293
3406,48.34,0.0,1.0,2.1567
3407,64.6,0.0,1.0,1.0783
3408,34.79,0.0,0.0,0.0
3409,27.22,0.3133,0.0,0.0
3410,12.24,1.0,0.0,0.2906
3411,12.86,1.0,0.0,1.2179
3412,28.3,0.0,0.0,2.1453
3413,25.83,1.0,0.0,2.1453
3414,22.0,1.0,0.0,3.0726
3415,36.27,0.0,0.0,4.0
3416,38.76,0.0,0.0,4.0
3417,51.48,0.0,1.0,4.0
3418,36.62,0.3256,0.0,2.9217
3419,49.18,0.0,1.0,3.2236
3420,29.78,1.0,0.0,2.1453
3421,28.27,1.0,0.0,3.0726
3422,46.18,0.0,0.86,4.0
3423,25.71,1.0,0.0,3.0726
3424,109.89,0.0,1.0,4.0
3425,50.99,0.0,0.0,2.9217
3426,52.88,0.0,0.0,2.9217
3427,54.77,0.0,1.0,2.9217
3428,83.44,0.0,1.0,1.8433
3429,53.29,0.0,0.5694,0.765
3430,21.59,1.0,0.0,0.151
3431,59.06,0.0,1.0,1.0783
3432,26.09,1.0,0.0,0.0
3433,28.78,1.0,0.0,0.9274
3434,16.94,1.0,0.0,1.8547
3435,31.51,0.0,0.0,2.7821
3436,21.62,1.0,0.0,2.7821
3437,30.44,0.0,0.0,3.7094
3438,29.45,0.3133,0.0,3.7094
3439,69.82,0.0,1.0,4.0
3440,74.81,0.0,1.0,2.9217
3441,37.75,0.0,0.44,1.8433
3442,-18.45,1.0,0.0,1.3689
3443,28.19,1.0,0.0,2.2962
3444,43.91,0.0,1.0,3.2236
3445,26.34,1.0,0.0,2.1453
3446,27.57,1.0,0.0,3.0726
3447,2228.13,0.0,1.0,4.0
3448,34.13,1.0,0.0,2.9217
3449,44.31,0.0,0.72,3.849
3450,26.72,1.0,0.0,3.0726
3451,58.55,0.0,1.0,4.0
3452,85.68,0.0,1.0,2.9217
3453,52.19,0.0,0.7094,1.8433
3454,63.41,0.0,1.0,1.0783
3455,26.99,0.4761,0.0,0.0
3456,32.06,0.0,0.0,0.4415
3457,20.01,1.0,0.0,0.4415
3458,24.58,1.0,0.0,1.3689
3459,34.49,0.0,1.0,2.2962
3460,28.26,0.0,0.0,1.2179
3461,18.0,1.0,0.0,1.2179
3462,20.61,1.0,0.0,2.1453
3463,22.04,1.0,0.0,3.0726
3464,44.58,0.0,1.0,4.0
3465,76.8,0.0,1.0,2.9217
3466,56.7,0.0,1.0,1.8433
3467,16.61,1.0,0.0,0.765
3468,49.24,0.0,1.0,1.6924
3469,41.18,0.0,0.0,0.6141
3470,18.68,1.0,0.0,0.6141
3471,32.83,1.0,0.0,1.5414
3472,60.71,0.0,1.0,2.4688
3473,54.67,0.0,1.0,1.3904
3474,29.51,1.0,0.0,0.3121
3475,56.9,0.0,1.0,1.2395
3476,20.64,1.0,0.0,0.1612
3477,37.66,0.0,0.0,1.0885
3478,56.85,0.0,1.0,1.0885
3479,36.67,0.0,0.0,0.0102
3480,24.89,1.0,0.0,0.0102
3481,38.16,0.0,0.0,0.9375
3482,37.6,0.0,0.0,0.9375
3483,41.81,0.0,0.0,0.9375
3484,37.18,0.0,0.0,0.9375
3485,43.28,0.0,0.8694,0.9375
3486,42.39,0.0,0.0,0.0
3487,39.39,0.0,0.0,0.0
3488,38.89,0.0,0.0,0.0
3489,34.46,0.3133,0.0,0.0
3490,23.12,1.0,0.0,0.2906
3491,23.18,1.0,0.0,1.2179
3492,27.24,1.0,0.0,2.1453
3493,32.43,1.0,0.0,3.0726
3494,53.34,0.0,1.0,4.0
3495,36.12,1.0,0.0,2.9217
3496,59.03,0.0,1.0,3.849
3497,66.06,0.0,1.0,2.7707
3498,43.21,0.0,0.0,1.6924
3499,56.82,0.0,1.0,1.6924
3500,40.22,0.5006,0.0,0.6141
3501,64.94,0.0,1.0,1.0783
3502,47.89,0.0,0.0,0.0
3503,24.12,1.0,0.0,0.0
3504,31.49,0.6389,0.0,0.9274
3505,49.97,0.0,1.0,1.5198
3506,25.19,1.0,0.0,0.4415
3507,31.04,1.0,0.0,1.3689
3508,33.28,0.0,0.0,2.2962
3509,20.71,1.0,0.0,2.2962
3510,39.38,0.0,1.0,3.2236
3511,22.13,1.0,0.0,2.1453
3512,30.41,1.0,0.0,3.0726
3513,54.8,0.0,1.0,4.0
3514,40.21,0.0,1.0,2.9217
3515,29.24,1.0,0.0,1.8433
3516,35.3,0.0,0.0,2.7707
3517,29.3,1.0,0.0,2.7707
3518,32.49,0.3256,0.0,3.6981
3519,46.32,0.0,1.0,4.0
3520,1042.46,0.0,1.0,2.9217
3521,46.11,0.0,1.0,1.8433
3522,42.18,0.0,0.4294,0.765
3523,26.6,1.0,0.0,0.3019
3524,31.87,1.0,0.0,1.2293
3525,71.08,0.0,1.0,2.1567
3526,44.04,0.0,1.0,1.0783
3527,23.12,1.0,0.0,0.0
3528,17.43,1.0,0.0,0.9274
3529,27.1,1.0,0.0,1.8547
3530,46.56,0.0,1.0,2.7821
3531,24.97,1.0,0.0,1.7038
3532,43.63,0.0,1.0,2.6311
3533,-10.47,1.0,0.0,1.5528
3534,39.01,0.0,0.0,2.4802
3535,22.68,1.0,0.0,2.4802
3536,52.78,0.0,1.0,3.4075
3537,33.59,0.0,0.0,2.3292
3538,48.21,0.0,1.0,2.3292
3539,24.57,1.0,0.0,1.2509
3540,32.26,0.9645,0.0,2.1782
3541,33.99,0.0,0.0,3.0726
3542,30.78,1.0,0.0,3.0726
3543,42.59,0.0,1.0,4.0
3544,38.17,0.0,0.0,2.9217
3545,36.38,0.0,0.0,2.9217
3546,82.88,0.0,1.0,2.9217
3547,67.18,0.0,1.0,1.8433
3548,33.84,0.3379,0.0,0.765
3549,50.3,0.0,1.0,1.0783
3550,29.81,1.0,0.0,0.0
3551,24.37,1.0,0.0,0.9274
3552,43.1,0.0,1.0,1.8547
3553,15.59,1.0,0.0,0.7764
3554,37.45,0.0,0.0,1.7038
3555,24.5,1.0,0.0,1.7038
3556,25.75,1.0,0.0,2.6311
3557,34.65,0.0,0.0,3.5585
3558,40.71,0.0,1.0,3.5585
3559,27.22,1.0,0.0,2.4802
3560,49.08,0.0,1.0,3.4075
3561,39.46,0.0,0.1706,2.3292
3562,23.06,1.0,0.0,2.1453
3563,30.91,1.0,0.0,3.0726
3564,49.38,0.0,0.0,4.0
3565,54.27,0.0,1.0,4.0
3566,41.94,0.0,0.0,2.9217
3567,24.47,1.0,0.0,2.9217
3568,49.96,0.0,0.0,3.849
3569,61.76,0.0,1.0,3.849
3570,61.17,0.0,1.0,2.7707
3571,61.51,0.0,1.0,1.6924
3572,50.37,0.0,0.5694,0.6141
3573,40.37,0.0,0.0,0.0
3574,31.38,1.0,0.0,0.0
3575,19.07,1.0,0.0,0.9274
3576,33.95,0.0,0.0,1.8547
3577,30.34,1.0,0.0,1.8547
3578,33.05,0.0,0.0,2.7821
3579,16.83,1.0,0.0,2.7821
3580,34.9,0.0,0.0,3.7094
3581,61.88,0.0,1.0,3.7094
3582,34.29,0.0,0.0,2.6311
3583,35.73,0.0,0.0,2.6311
3584,42.72,0.0,1.0,2.6311
3585,77.58,0.0,1.0,1.5528
3586,25.12,1.0,0.0,0.4745
3587,35.37,0.0,0.0,1.4018
3588,23.12,1.0,0.0,1.4018
3589,25.03,1.0,0.0,2.3292
3590,32.2,0.8017,0.0,3.2565
3591,59.75,0.0,1.0,4.0
3592,79.37,0.0,1.0,2.9217
3593,53.87,0.0,1.0,1.8433
3594,41.77,0.3379,0.0,0.765
3595,112.3,0.0,1.0,1.0783
3596,38.36,0.0,0.0,0.0
3597,34.05,0.1628,0.0,0.0
