sta,lat,lon,ve,vn,sve,svn,dur_yr,ngl_plate
TN36,35.255769,-87.326048,-0.013866,0.000489,0.000118,0.000134,18.6201,NA
TN37,35.603828,-87.093813,-0.013842,0.000555,0.000119,0.000135,18.6201,NA
TN38,35.896111,-86.443699,-0.014066,0.000906,0.000126,0.000129,15.9316,NA
TN39,35.191409,-87.007439,-0.013817,0.000543,0.000141,0.000143,15.8960,NA
TN40,35.6474,-88.401207,-0.013931,0.000072,0.000152,0.000146,16.4545,NA
TN41,36.126362,-88.512749,-0.014096,0.000119,0.000122,0.000122,18.6201,NA
TN42,36.136826,-89.248152,-0.013848,0.000036,0.000120,0.000147,18.6201,NA
TN43,35.228576,-88.603927,-0.013793,0.000037,0.000125,0.000136,18.6201,NA
TN44,35.640424,-88.919072,-0.013577,-0.000108,0.000138,0.000135,18.6201,NA
TN45,35.299277,-89.65962,-0.013555,-0.000524,0.000129,0.000146,18.6201,NA
TN46,35.221274,-88.318356,-0.013615,0.000163,0.000148,0.000159,16.6817,NA
TN47,35.319748,-89.159987,-0.013535,-0.000312,0.000307,0.000343,3.5948,NA
TN48,36.29605,-88.296587,-0.014007,0.000215,0.000158,0.000173,16.6790,NA
TN49,35.780091,-89.519151,-0.013826,-0.000276,0.000139,0.000144,16.6461,NA
TN4A,36.43421,-88.078851,-0.013886,0.000478,0.000212,0.000201,7.7755,NA
TN4D,35.319747,-89.159989,-0.012989,-0.001195,0.000381,0.000393,2.9596,NA
TNAL,19.118716,-98.655238,-0.007468,0.000906,0.000331,0.000498,12.0192,NA
TNAM,20.535639,-103.966823,-0.007682,-0.001975,0.000187,0.000269,11.9644,NA
TNAT,18.130179,-98.04113,-0.002172,0.003797,0.000344,0.000563,11.7700,NA
TNB1,-74.698807,164.102946,0.010345,-0.011705,0.000228,0.000247,27.0280,AN
TNB2,-74.698925,164.102808,0.010186,-0.011707,0.000226,0.000216,17.0349,AN
TNBA,28.971916,-113.54728,-0.043359,0.019932,0.000294,0.000230,9.2540,PA
TNBY,46.317097,-79.454054,-0.016859,0.000996,0.000281,0.000274,8.7447,NA
TNC2,39.075345,39.534897,0.012111,0.019176,0.000509,0.000461,2.6612,EU
TNCA,35.015828,-85.377534,-0.014253,0.001127,0.000763,0.000657,2.4312,NA
TNCC,18.791082,-103.172956,-0.004470,0.002623,0.000375,0.000561,10.8364,NA
TNCE,39.109675,39.545634,0.011657,0.020546,0.000272,0.000392,6.7872,EU
TNCM,19.498138,-105.044828,-0.002752,0.004475,0.000235,0.000437,11.9507,NA
TNCN,18.553753,-101.97082,-0.003526,0.002530,0.000309,0.000296,10.4997,NA
TNCS,20.740504,-103.377117,-0.009664,0.000623,0.001549,0.003238,1.6235,NA
TNCT,19.681135,-105.25877,-0.004008,0.004166,0.000216,0.000235,8.7885,NA
TNCU,28.450554,-106.79405,-0.012387,-0.005702,0.000164,0.000145,12.0931,NA
TNCV,35.188383,-84.884188,-0.013843,0.001358,0.000165,0.000173,8.7666,NA
TNCY,16.058535,-97.759148,-0.003346,0.009647,0.000656,0.000653,10.7296,NA
TND5,36.021103,-83.303779,-0.013221,0.002239,0.000191,0.000198,10.1000,NA
TND6,36.021044,-83.30349,-0.013872,0.001689,0.000187,0.000204,10.1000,NA
TNDA,-34.505802,138.98309,0.024776,0.058091,0.000291,0.000334,5.8179,AU
TNDC,-11.062597,37.340531,0.022775,0.016826,0.000169,0.000178,8.4353,SO
TNDG,36.036623,-89.392201,-0.013716,-0.000472,0.000204,0.000216,7.2882,NA
TNDK,36.089211,-87.386583,-0.014168,0.000525,0.000164,0.000234,7.4798,NA
TNFN,35.900988,-86.879655,-0.013816,0.000927,0.000263,0.000477,5.5387,NA
TNG1,34.028034,78.168638,0.026953,0.018988,0.000158,0.000150,7.0938,EU
TNGF,19.326941,-99.176046,-0.008733,-0.001689,0.000465,0.000485,6.1794,NA
TNGL,-24.491742,150.573532,0.025044,0.055229,0.000208,0.000227,13.2485,AU
TNGT,36.389109,-86.444964,-0.013777,0.001071,0.000229,0.000236,5.5414,NA
TNGV,36.169813,-82.871309,-0.014661,0.001565,0.000768,0.000774,1.3443,NA
TNHM,29.081312,-110.970305,-0.011377,-0.007281,0.000150,0.000139,12.0986,PA
TNIF,18.271505,-101.895609,-0.002350,0.005502,0.000357,0.000284,10.8419,NA
TNJC,36.385327,-82.414912,-0.014352,0.001845,0.000648,0.000752,1.3443,NA
TNJM,36.444006,-84.935884,-0.014120,0.000868,0.000190,0.000228,7.5346,NA
TNJO,36.300671,-82.370746,-0.014991,0.003294,0.000223,0.000295,8.1725,NA
TNKB,35.039729,-85.68145,-0.012610,0.000137,0.000511,0.000678,2.4230,NA
TNKV,35.910944,-84.11019,-0.013785,0.001659,0.000165,0.000197,8.5503,NA
TNLB,36.192575,-86.290693,-0.013140,0.000216,0.000432,0.000442,2.1711,NA
TNLC,19.506112,-104.54923,-0.004150,0.002610,0.000288,0.000263,10.8227,NA
TNLV,36.018185,-86.606168,-0.013661,0.000607,0.000219,0.000272,5.4894,NA
TNLX,35.653237,-88.377368,-0.013765,0.000227,0.000188,0.000191,7.5373,NA
TNME,35.071507,-90.012636,-0.013514,-0.000685,0.000286,0.000235,7.1869,NA
TNMF,35.850902,-86.428699,-0.013337,0.000204,0.000765,0.000488,1.7960,NA
TNML,24.797954,120.987347,0.030593,-0.009525,0.000369,0.000421,24.0930,PS
TNMO,19.648753,-101.227845,-0.006273,-0.003054,0.000273,0.000341,14.7406,NA
TNMQ,16.710281,-98.611631,0.002324,0.012111,0.001424,0.000989,10.7379,NA
TNMR,18.288479,-103.345529,-0.001885,0.005726,0.000697,0.000783,11.9453,NA
TNMS,20.53477,-104.796698,-0.007265,-0.002372,0.000208,0.000245,11.9589,NA
TNMT,19.585719,-104.274119,-0.008398,0.012687,0.000670,0.000817,8.8378,NA
TNNP,16.12045,-97.141889,-0.001442,0.006502,0.000490,0.000844,10.3792,NA
TNNS,36.169503,-86.825229,-0.014009,0.000636,0.000221,0.000281,5.4921,NA
TNNX,17.407571,-97.223899,-0.006124,-0.002008,0.000595,0.000895,11.7646,NA
TNOL,43.220178,-79.120808,-0.016183,0.001747,0.000274,0.000333,8.3860,NA
TNOR,43.000001,-80.537156,-0.015895,0.001855,0.000266,0.000365,5.8289,NA
TNPJ,15.704603,-93.218898,-0.002801,0.001483,0.000496,0.000712,7.9069,NA
TNPN,49.007435,-88.266784,-0.016930,-0.000333,0.000502,0.000453,3.9672,NA
TNPP,31.335518,-113.631638,-0.013674,-0.007914,0.000142,0.000126,11.5236,PA
TNPS,36.292573,-88.330884,-0.013920,0.000196,0.000249,0.000295,5.3361,NA
TNSD,35.233955,-85.199956,-0.013684,0.000649,0.000671,0.000583,2.4257,NA
TNSJ,16.17242,-96.489537,0.000143,0.005081,0.000433,0.000428,10.4641,NA
TNSL,22.18026,-100.974172,-0.007433,-0.002182,0.000463,0.000502,6.2888,NA
TNSP,36.48447,-86.88829,-0.013352,0.000436,0.000391,0.000565,2.5024,NA
TNSV,35.536486,-86.450843,-0.013810,0.001013,0.000341,0.000212,6.2725,NA
TNTB,25.60586,-109.052726,-0.010590,-0.006814,0.000532,0.000421,4.1013,PA
TNTI,-0.966697,98.731522,0.024184,0.026691,0.009241,0.003655,12.2409,SU
TNTL,50.539081,-101.842476,-0.019825,-0.008214,0.000291,0.002072,6.5927,NA
TNTM,19.239148,-104.789918,0.000816,0.006374,0.000473,0.000397,9.5907,NA
TNTN,46.090911,11.118338,0.020650,0.016112,0.000137,0.000157,15.7563,EU
TNTR,-29.054765,152.019923,0.021319,0.053884,0.000163,0.000148,15.7673,AU
TNUG,38.808816,-118.36376,-0.017165,-0.007703,0.000356,0.000382,18.8665,NA
TNUM,44.160288,-77.875689,-0.016181,0.003088,0.000360,0.000661,4.0438,NA
TNUS,45.752894,7.442635,0.018920,0.010096,0.000241,0.000257,11.3511,EU
TNZA,19.998947,-102.290342,-0.012583,-0.006926,0.000412,0.000873,6.6229,NA
TOAY,16.073442,106.626765,0.032337,-0.011817,0.000587,0.000423,2.9213,SU
TOBY,45.256779,-81.662832,-0.015708,0.001073,0.000168,0.000193,8.7830,NA
TOCB,38.870918,-106.982047,-0.014528,-0.007091,0.000232,0.000251,6.0781,NA
TOCU,41.189912,14.680103,0.017215,0.017980,0.001192,0.001669,7.5510,EU
TOD3,42.787528,12.40982,0.019858,0.016536,0.000265,0.000253,9.0541,EU
TODE,44.276441,-76.709193,-0.016149,0.002890,0.000480,0.000632,4.7858,NA
TOFI,53.371265,-112.665484,-0.015763,-0.009993,0.000151,0.000161,13.5852,NA
TOFT,47.559402,-90.870257,-0.017422,-0.002092,0.000099,0.000103,14.8994,NA
TOGU,-11.746704,-49.049099,-0.003668,0.012071,0.000161,0.000169,18.3847,SA
TOHK,35.4904,133.699001,0.022855,-0.011782,0.000375,0.000442,10.1082,EU
TOIL,59.42204,27.53664,0.020558,0.012687,0.000134,0.000147,17.2622,EU
TOIR,44.12403,8.21177,0.021139,0.016047,0.000202,0.000264,9.0541,EU
TOIY,39.542172,-117.049409,-0.016687,-0.009641,0.000125,0.000098,23.5373,NA
TOK1,6.029608,100.403572,0.014852,-0.007349,0.001030,0.000547,7.2033,SU
TOKA,40.331045,36.55714,0.007336,0.018296,0.000235,0.000252,5.0897,EU
TOL1,43.54578,1.398207,0.019804,0.016392,0.000237,0.000369,7.1212,EU
TOL2,19.293234,-99.643473,-0.006615,0.000052,0.000201,0.000239,23.3813,NA
TOL3,43.537258,1.3889,0.131195,0.461572,0.034115,0.129073,2.9624,EU
TOLA,39.794637,-120.448699,-0.020033,-0.005881,0.000396,0.000688,9.9959,NA
TOLF,42.064014,11.999957,0.020738,0.016384,0.000153,0.000133,22.4340,EU
TOLH,-54.487799,-67.177922,0.004315,0.011606,0.000311,0.000413,4.2847,SC
TOLO,-30.169891,-70.806051,0.015620,0.017782,0.001290,0.000423,19.2909,SA
TOLS,46.404375,13.014226,0.020438,0.016203,0.000381,0.000371,3.3320,EU
TOMA,50.440522,23.422441,0.021582,0.014069,0.000153,0.000164,10.8035,EU
TOMB,16.73065,-2.99745,0.021266,0.017969,0.000348,0.000285,3.7070,AF
TOMO,-75.801868,-114.661901,0.009883,-0.001869,0.000273,0.000343,14.5709,AN
TOMP,-22.84645,117.400314,0.038598,0.058120,0.000126,0.000130,13.7030,AU
TOMR,-32.471485,27.273679,0.015804,0.018387,0.000271,0.000252,5.8125,AF
TOMS,56.483675,84.950621,0.023396,-0.003083,0.000631,0.000950,5.1034,EU
TONE,6.324428,-76.139309,0.002961,0.011394,0.000685,0.001033,1.9740,SA
TONI,38.358171,-117.292617,-0.016750,-0.009208,0.000155,0.000257,19.1513,NA
TONO,38.097193,-117.184042,-0.016330,-0.009126,0.000111,0.000098,27.4168,NA
TONT,33.647306,-111.109466,-0.014224,-0.007592,0.000316,0.000339,5.8098,NA
TONY,30.221379,-92.045116,-0.013318,-0.002937,0.000150,0.000146,24.9199,NA
TOO1,-27.534383,151.928374,0.021694,0.054402,0.000312,0.000247,4.1506,AU
TOO2,-27.53438,151.928376,0.022522,0.053751,0.000509,0.000438,3.1540,AU
TOOG,-27.083323,152.366418,0.021967,0.053633,0.000184,0.000163,12.1917,AU
TOOL,68.627532,-149.597761,-0.011030,-0.017668,0.000361,0.000420,12.2738,NA
TOOW,-27.534434,151.928459,0.021987,0.054145,0.000214,0.000159,16.8049,AU
TOP1,35.197711,-106.70379,-0.013390,-0.005435,0.000514,0.000550,1.9850,NA
TOP2,35.179848,-106.561042,-0.013583,-0.005940,0.000239,0.000277,5.8946,NA
TOP4,35.020631,-106.869216,-0.014199,-0.006203,0.000187,0.000173,7.7372,NA
TOP5,35.153825,-106.797345,-0.014422,-0.006277,0.000360,0.000346,2.6968,NA
TOPA,38.709757,-119.542373,-0.021613,-0.004434,0.000353,0.000407,18.5763,NA
TOPG,44.447701,26.12489,0.022421,0.010700,0.000240,0.000240,14.6091,EU
TOPL,-10.171052,-48.33068,-0.004351,0.012030,0.000178,0.000159,18.5380,SA
TOPO,38.549331,-27.812871,0.011326,0.013580,0.000457,0.000566,4.3176,EU
TOPP,40.817786,15.464315,0.024268,0.016731,0.000486,0.000443,7.0609,EU
TOQU,38.928088,-116.988699,-0.016658,-0.008964,0.000130,0.000189,15.9233,NA
TOR1,40.472688,-3.452421,0.019189,0.016394,0.000209,0.000217,7.3155,EU
TOR2,58.264744,26.46159,0.020420,0.012800,0.000156,0.000155,11.0883,EU
TOR3,58.264366,26.461469,0.020428,0.012491,0.000456,0.000380,2.8391,EU
TOR4,48.590347,0.655315,0.017896,0.016614,0.000171,0.000156,13.4182,EU
TOR5,43.623961,-79.504107,-0.018195,0.002250,0.000214,0.000207,11.8275,NA
TORA,58.265485,26.465601,0.020726,0.012230,0.000318,0.000320,3.3156,EU
TORB,58.581454,32.882023,0.021005,0.012043,0.000504,0.000589,6.1711,EU
TORI,45.063369,7.661283,0.020387,0.015744,0.000108,0.000105,29.3716,EU
TORK,-31.495691,115.584338,0.039432,0.057667,0.000377,0.000289,14.6420,AU
TORN,66.077598,24.332006,0.018133,0.013736,0.000130,0.000156,12.8076,EU
TORO,41.522447,-5.391013,0.018494,0.016651,0.000112,0.000102,20.3066,EU
TORP,33.797799,-118.330605,-0.039112,0.018341,0.000116,0.000098,29.4785,PA
TORQ,-38.321935,144.3099,0.023555,0.061810,0.001413,0.000811,5.9987,AU
TORR,37.975318,-0.680881,0.019928,0.017114,0.000124,0.000116,17.1663,EU
TORS,62.023296,-6.764518,0.010685,0.017785,0.000493,0.000381,4.3505,EU
TORT,43.726638,-79.609625,-0.016295,0.002228,0.000658,0.000775,25.1745,NA
TORU,53.018379,18.634954,0.020290,0.014471,0.000122,0.000139,18.3053,EU
TORY,-41.191568,174.280078,-0.010718,0.041269,0.000519,0.000422,21.3361,PA
TORZ,52.313199,15.074143,0.019841,0.014979,0.000156,0.000153,11.0718,EU
TOSF,-29.231958,-61.770213,-0.001151,0.010983,0.000243,0.000236,6.6064,SA
TOSN,59.544323,30.881158,0.021109,0.012278,0.000305,0.000282,6.1738,EU
TOST,34.247957,-118.836667,-0.038820,0.018331,0.000119,0.000138,27.1787,PA
TOT1,-32.007253,146.975416,0.021880,0.055360,0.000521,0.000680,3.4415,AU
TOTL,57.297067,-111.727212,-0.015793,-0.010620,0.001027,0.001140,1.1909,NA
TOTT,-32.253363,147.369746,0.020977,0.055671,0.000147,0.000135,12.9966,AU
TOTW,43.969867,-78.158622,-0.015973,0.003352,0.000353,0.000529,2.8200,NA
TOUL,43.560772,1.480759,0.019498,0.016450,0.000451,0.000470,3.8440,EU
TOUO,19.504327,-155.702748,-0.072505,0.039990,0.000985,0.000534,22.1164,PA
TOUR,58.063816,63.685536,0.024694,0.005602,0.000786,0.000831,3.2936,EU
TOW2,-19.269277,147.05569,0.028936,0.056006,0.000130,0.000129,31.2252,AU
TOWG,35.808564,-117.764895,-0.021224,-0.000795,0.000400,0.000380,11.0281,PA
TOWS,44.535304,-80.936569,-0.016509,0.001785,0.000236,0.000390,5.1965,NA
TOYA,38.910743,-117.235637,-0.016869,-0.009058,0.000272,0.000249,16.9582,NA
TP01,50.130849,14.453005,0.020664,0.014631,0.000607,0.000676,1.4045,EU
TP02,50.130824,14.45302,0.020451,0.014024,0.000524,0.000769,1.4510,EU
TP04,50.130824,14.453019,0.020300,0.015399,0.000231,0.000284,4.3559,EU
TPAR,45.343685,-80.031925,-0.016616,0.002204,0.000203,0.000242,8.3888,NA
TPBL,42.693324,-80.888468,-0.016133,0.002442,0.000276,0.000235,7.1239,NA
TPCB,42.884928,-79.252234,-0.015954,0.002290,0.000296,0.000344,5.1938,NA
TPCT,44.007469,-77.14221,-0.016246,0.002653,0.000241,0.000247,8.3997,NA
TPEM,45.791413,-77.059861,-0.016913,0.003098,0.000180,0.000249,9.3908,NA
TPER,44.90255,-76.267044,-0.016204,0.003611,0.000365,0.000462,5.0185,NA
TPIC,43.983332,-77.166671,-0.016355,0.001653,0.001640,0.001628,1.0404,NA
TPKG,43.837539,-79.043082,-0.016160,0.002449,0.000353,0.000785,4.1533,NA
TPLJ,27.352242,87.709815,0.038871,0.031037,0.000355,0.000397,12.2711,IN
TPLL,62.287847,-146.543434,-0.054795,-0.015782,0.000916,0.001221,5.0130,NA
TPLT,46.926275,25.359792,0.022739,0.013504,0.000194,0.000216,5.8070,EU
TPMR,52.791841,-7.843574,0.015076,0.016776,0.000205,0.000247,7.1458,EU
TPOG,34.878859,-118.228576,-0.023684,0.006016,0.000184,0.000191,11.3895,PA
TPOL,46.882711,17.434844,0.021800,0.015328,0.000298,0.000176,6.1574,EU
TPRO,49.470335,17.110631,0.019502,0.015270,0.000500,0.000733,2.9733,EU
TPTG,-19.245406,146.836973,0.027789,0.055881,0.000851,0.000974,1.1745,AU
TPW2,46.207373,-123.768364,-0.005442,-0.004294,0.000249,0.000144,23.4524,NA
TPYU,-44.420879,-72.6481,0.003930,0.012554,0.000429,0.000668,8.1451,SA
TPZA,-21.448148,-65.729943,0.008670,0.014116,0.000528,0.000295,16.4052,SA
TQB2,46.804432,-71.304101,-0.017060,0.005913,0.000483,0.000605,2.5243,NA
TQBC,46.908486,-71.349527,-0.016930,0.003659,0.000238,0.000305,8.6926,NA
TQCK,45.127844,-71.811228,-0.016434,0.003953,0.000472,0.000535,5.5277,NA
TQPL,-17.304418,-70.642627,0.010071,0.013993,0.000513,0.000663,5.2923,SA
TR02,53.83052,13.208249,0.018961,0.015258,0.001150,0.000797,5.3990,EU
TRA2,42.834791,22.650983,0.023559,0.012083,0.000257,0.000268,7.0992,EU
TRAB,40.994708,39.775561,0.025494,0.013596,0.000222,0.000213,7.9590,EU
TRAC,39.53215,-119.480061,-0.018415,-0.006913,0.000871,0.000682,9.6755,NA
TRAE,66.496859,12.087887,0.013363,0.015662,0.000313,0.000347,2.8008,EU
TRAI,49.09811,-117.709958,-0.013680,-0.010167,0.000168,0.000201,14.0479,NA
TRAK,33.617936,-117.803437,-0.038321,0.017813,0.000122,0.000104,31.9480,PA
TRAM,36.27582,-114.206394,-0.014853,-0.008859,0.000191,0.000396,12.5175,NA
TRAN,36.650848,-120.249044,-0.023240,0.002252,0.000343,0.000388,18.0780,PA
TRAP,38.012625,12.54113,0.021349,0.018214,0.000162,0.000172,10.2012,EU
TRAR,-38.197603,146.536431,0.017449,0.055605,0.000302,0.000294,3.8714,AU
TRAT,48.924338,17.160792,0.018990,0.014942,0.000645,0.000530,2.1410,EU
TRAU,39.818444,2.891618,0.020627,0.016309,0.000191,0.000216,10.2807,EU
TRAV,-41.398,175.687902,-0.034502,0.030226,0.000155,0.000162,21.1636,PA
TRBG,47.570156,12.95977,0.019945,0.015058,0.000785,0.000797,3.2525,EU
TRBL,48.565407,1.340431,0.018458,0.015820,0.000171,0.000141,13.3224,EU
TRBN,41.005411,39.711492,0.025432,0.013318,0.000269,0.000287,14.3245,EU
TRCD,47.483213,-64.916664,-0.016063,0.008804,0.000451,0.000500,1.6180,NA
TRCG,-21.291174,55.797802,0.018417,0.013343,0.000282,0.000205,18.2368,SO
TRCP,37.997425,-122.615861,-0.032830,0.015004,0.000208,0.000209,14.3518,PA
TRDA,5.433453,-71.653224,-0.006049,0.010216,0.000504,0.000769,3.4634,SA
TRDD,-14.82712,-64.890476,-0.002390,0.011537,0.000541,0.000400,15.8549,SA
TRDS,63.371385,10.31916,0.014302,0.016008,0.000117,0.000124,28.7967,EU
TRE1,46.120557,-74.594312,-0.016382,0.003841,0.000173,0.000219,15.4059,NA
TRE2,44.731492,5.746219,0.019948,0.016087,0.000209,0.000209,14.0424,EU
TRE6,42.123874,15.510821,0.023488,0.018874,0.000212,0.000166,12.1944,EU
TRE7,49.204046,15.878669,0.020702,0.015058,0.000164,0.000202,6.8720,EU
TRE8,39.869094,16.526952,0.023503,0.018914,0.000279,0.000207,6.4285,EU
TREB,45.907325,15.008149,0.021758,0.016677,0.000730,0.000550,4.3614,EU
TREM,47.11592,-0.794027,0.017953,0.016386,0.000123,0.000136,16.3231,EU
TREN,44.213832,-0.751427,0.018487,0.016238,0.000143,0.000120,15.4442,EU
TREO,64.27707,-41.375079,-0.016721,0.015999,0.000133,0.000147,18.9295,NA
TREP,45.467699,12.454665,0.022496,0.016680,0.000438,0.000306,3.8850,EU
TRES,45.677686,5.902157,0.019734,0.015910,0.000137,0.000126,19.0910,EU
TREU,46.067396,11.144637,0.020586,0.016178,0.000237,0.000284,4.7365,EU
TREV,45.663946,12.256539,0.020851,0.017227,0.000228,0.000203,6.8337,EU
TRF2,47.927966,15.858914,0.021271,0.015231,0.000129,0.000152,22.3271,EU
TRGN,-38.235577,-72.672289,-0.010147,0.017714,0.001268,0.000402,5.9275,SA
TRGV,44.918271,25.465681,0.022603,0.012392,0.000154,0.000148,8.2409,EU
TRHL,51.7081,-113.242612,-0.015703,-0.010101,0.000177,0.000188,12.4079,NA
TRI1,8.42295,76.969112,0.042784,0.037302,0.000163,0.001966,2.0096,IN
TRI2,49.725296,6.618174,0.018905,0.015675,0.000170,0.000157,11.4442,EU
TRI3,46.344027,-72.539315,-0.016430,0.004471,0.000163,0.000188,10.2970,NA
TRIE,45.709758,13.763523,0.020916,0.017754,0.000151,0.000116,23.4771,EU
TRIG,47.315525,-2.190465,0.018046,0.016557,0.000167,0.000157,8.5941,EU
TRIL,14.539484,-61.0334,0.012331,0.015344,0.000310,0.000336,11.0664,SA
TRIN,40.289872,-118.63624,-0.018267,-0.008174,0.000373,0.000285,16.5092,NA
TRIP,37.508142,22.369395,0.008044,-0.013153,0.000490,0.000479,11.7837,EU
TRIV,41.766573,14.550183,0.023341,0.018442,0.000177,0.000155,21.8973,EU
TRIZ,38.365394,22.072738,0.009568,-0.000852,0.000279,0.000241,22.2724,EU
TRJA,-21.549483,-64.716519,0.006639,0.011786,0.000479,0.000387,10.2368,SA
TRKP,56.355077,28.187211,0.020336,0.012967,0.000524,0.000391,2.4148,EU
TRL2,52.286781,-9.67311,0.014797,0.016510,0.000190,0.000251,19.4031,EU
TRLK,37.466642,-120.828651,-0.023132,-0.002197,0.000201,0.000248,12.4161,PA
TRLT,41.539131,44.102065,0.026883,0.013758,0.000237,0.000266,5.3744,EU
TRLV,43.3556,-4.055567,0.018650,0.016843,0.000124,0.000145,11.9918,EU
TRMI,42.004579,14.988294,0.022317,0.019809,0.000289,0.000283,4.7419,EU
TRMN,42.444979,13.208368,0.021666,0.017129,0.000166,0.000175,21.2868,EU
TRMO,44.285431,2.72484,0.019567,0.016152,0.000119,0.000123,18.0644,EU
TRN1,-26.795421,151.899282,0.022376,0.054438,0.000376,0.000409,8.7666,AU
TRN2,-26.230223,-65.28217,0.003363,0.010601,0.000535,0.000440,5.3744,SA
TRN3,-42.942481,147.355067,0.021216,0.055995,0.000716,0.000353,5.0377,AU
TRNC,-26.230216,-65.282175,0.003646,0.010880,0.000271,0.000291,7.7919,SA
TRND,41.053886,-124.150867,-0.009611,0.003968,0.000181,0.000131,26.7652,PA
TRNG,-37.728806,176.260878,0.003197,0.037310,0.000188,0.000177,23.5072,AU
TRNT,16.764284,-62.163295,0.011627,0.021957,0.000301,0.000331,22.3902,NA
TRNW,50.016083,20.984149,0.021256,0.014198,0.000150,0.000152,18.6393,EU
TRN_,53.01644,18.557463,0.020198,0.014340,0.000164,0.000165,13.2210,EU
TRO1,69.662719,18.93965,0.014785,0.015077,0.000133,0.000138,28.4271,EU
TRO2,38.679352,15.89673,0.024069,0.018595,0.000388,0.000424,2.5161,EU
TRO3,42.879925,24.711875,0.023818,0.012619,0.000167,0.000173,13.8098,EU
TROC,46.72559,5.075142,0.019470,0.015987,0.000115,0.000116,18.0945,EU
TROM,69.662748,18.938329,0.014886,0.015194,0.000249,0.000258,15.3374,EU
TRON,61.563924,-6.845892,0.011929,0.016801,0.000373,0.000332,6.1164,EU
TROO,-25.801386,149.894541,0.015135,0.053953,0.003042,0.003564,1.0924,AU
TROP,43.219486,6.601014,0.020319,0.015963,0.000122,0.000124,20.9555,EU
TROS,50.126737,6.007298,0.018460,0.015875,0.000148,0.000151,20.0383,EU
TROU,35.018261,33.633553,0.020144,0.017336,0.000327,0.000399,2.9158,EU
TROY,34.838597,-116.530545,-0.019783,-0.004522,0.000256,0.000161,9.8316,PA
TRPD,-33.02281,-71.647466,0.024306,0.021176,0.000210,0.000212,10.0288,SA
TRQ2,-46.635606,-72.801742,0.003125,0.010443,0.000368,0.000487,6.7269,SA
TRRA,38.290848,-8.219173,0.018032,0.016917,0.000150,0.000159,11.7864,EU
TRRG,41.078977,1.213223,0.018970,0.015149,0.000211,0.000206,6.4449,EU
TRRO,45.363652,-63.276806,-0.015323,0.009370,0.000322,0.000288,4.3504,NA
TRS2,45.649603,13.758786,0.021171,0.018639,0.000390,0.000345,3.8987,EU
TRSE,45.660258,13.7861,0.021040,0.017609,0.000230,0.000193,9.6536,EU
TRSN,48.056624,15.612416,0.021260,0.015436,0.000359,0.000392,4.9829,EU
TRST,-28.836264,-70.273811,0.015472,0.014300,0.000523,0.000398,12.4709,SA
TRTA,-17.482391,-70.041371,0.008857,0.014705,0.000559,0.000674,5.6783,SA
TRTK,-1.520751,100.624166,0.023435,0.010414,0.000473,0.000458,13.1170,SU
TRTL,-47.803102,-73.541046,0.003294,0.008884,0.000878,0.000957,3.0992,SA
TRTN,44.896204,8.86197,0.020674,0.016561,0.000303,0.000340,3.5263,EU
TRU1,45.371597,-63.262175,-0.015456,0.009025,0.000480,0.000568,3.8905,NA
TRUC,39.295775,-120.227696,-0.021266,-0.003762,0.000595,0.000502,11.8302,NA
TRUG,-24.542277,149.210328,0.027737,0.058290,0.001181,0.001240,1.0924,AU
TRUI,50.822427,5.209582,0.018170,0.016024,0.000134,0.000150,12.4052,EU
TRUJ,39.479821,-5.855591,0.017663,0.016996,0.000144,0.000130,15.4661,EU
TRUK,7.447022,151.887248,-0.070664,0.023906,0.000846,0.000786,6.8200,PA
TRUN,45.660298,13.794708,0.020866,0.017903,0.000581,0.000417,2.6995,EU
TRUR,45.378765,-63.233602,-0.015437,0.008749,0.000142,0.000188,10.9131,NA
TRVE,-69.988824,-67.554708,0.012693,0.009012,0.000203,0.000199,16.4518,AN
TRVG,43.337507,-4.050415,0.018673,0.016679,0.000238,0.000218,4.5284,EU
TRVS,45.679823,12.221703,0.020824,0.017731,0.000215,0.000235,14.7816,EU
TRWH,-41.278046,174.627643,-0.017778,0.039864,0.000388,0.000447,15.7208,PA
TRY1,48.294247,4.011819,0.018853,0.016086,0.000107,0.000109,24.6078,EU
TRYM,49.936475,17.275682,0.020449,0.014397,0.000888,0.000557,1.7878,EU
TRYS,61.423216,12.381583,0.015498,0.015561,0.000279,0.000289,5.7084,EU
TRZE,51.986719,22.542224,0.019804,0.014173,0.000961,0.001139,2.2751,EU
TSAQ,27.814155,-97.391854,-0.011710,-0.002562,0.000275,0.000256,4.9883,NA
TSBC,45.56963,-73.921042,-0.015858,0.003674,0.000833,0.000817,4.5066,NA
TSC1,40.466116,-86.929261,-0.015185,0.000818,0.000285,0.000299,6.2587,NA
TSC2,39.856411,-86.012114,-0.014879,0.000985,0.000259,0.000274,5.8946,NA
TSC3,39.351503,-85.503337,-0.009780,0.000190,0.001695,0.001455,1.3059,NA
TSCB,44.013331,-79.673504,-0.016057,0.001897,0.000302,0.000609,4.4435,NA
TSCH,53.362082,5.216864,0.016878,0.016977,0.000280,0.000488,4.2327,EU
TSD1,52.843762,-104.053175,-0.017918,-0.007539,0.000946,0.000779,2.1437,NA
TSDL,52.842698,-104.066774,-0.017044,-0.007314,0.000135,0.000214,13.2895,NA
TSEA,61.187326,-149.894976,-0.015617,-0.013762,0.000257,0.000446,24.0520,NA
